super_opeid,name,par_income_bin,par_income_lab,attend,stderr_attend,attend_level,attend_sat,stderr_attend_sat,attend_level_sat,rel_apply,stderr_rel_apply,rel_attend,stderr_rel_attend,rel_att_cond_app,rel_apply_sat,stderr_rel_apply_sat,rel_attend_sat,stderr_rel_attend_sat,rel_att_cond_app_sat,attend_instate,stderr_attend_instate,attend_level_instate,attend_instate_sat,stderr_attend_instate_sat,attend_level_instate_sat,attend_oostate,stderr_attend_oostate,attend_level_oostate,attend_oostate_sat,stderr_attend_oostate_sat,attend_level_oostate_sat,rel_apply_instate,stderr_rel_apply_instate,rel_attend_instate,stderr_rel_attend_instate,rel_att_cond_app_instate,rel_apply_oostate,stderr_rel_apply_oostate,rel_attend_oostate,stderr_rel_attend_oostate,rel_att_cond_app_oostate,rel_apply_instate_sat,stderr_rel_apply_instate_sat,rel_attend_instate_sat,stderr_rel_attend_instate_sat,rel_att_cond_app_instate_sat,rel_apply_oostate_sat,stderr_rel_apply_oostate_sat,rel_attend_oostate_sat,stderr_rel_attend_oostate_sat,rel_att_cond_app_oostate_sat,attend_unwgt,stderr_attend_unwgt,attend_unwgt_level,attend_unwgt_instate,stderr_attend_unwgt_instate,attend_unwgt_oostate,stderr_attend_unwgt_oostate,attend_unwgt_level_instate,attend_unwgt_level_oostate,rel_attend_unwgt,rel_apply_unwgt,stderr_rel_attend_unwgt,stderr_rel_apply_unwgt,rel_att_cond_app_unwgt,rel_attend_unwgt_instate,rel_attend_unwgt_oostate,stderr_rel_attend_unwgt_instate,stderr_rel_attend_unwgt_oostate,rel_apply_unwgt_instate,rel_apply_unwgt_oostate,stderr_rel_apply_unwgt_instate,stderr_rel_apply_unwgt_oostate,rel_att_cond_app_unwgt_instate,rel_att_cond_app_unwgt_oostate,public,flagship,tier,tier_name,test_band_tier
1445,Georgetown University,99.5,Top 1,0.015119525,0.000582864,0.005703043,0.02111976,0.001535486,0.007406467,2.1157415,0.030356586,2.6511328,0.10220228,1.2530514,2.0944955,0.063834511,2.8515296,0.20731689,1.3614398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007112761,0.000241706,0.000658572,,,,,,,10.800277,6.6247406,0.36701515,0.085385561,1.6302943,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),Tier 2 Private
1445,Georgetown University,100,Top 0.1,0.016382456,0.001652239,0.005703043,,,0.007406467,2.4218183,0.090921432,2.8725815,0.28971183,1.186126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010339466,0.00093204,0.000658572,,,,,,,15.699824,8.9294186,1.415244,0.31427753,1.7582135,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),Tier 2 Private
1569,Georgia Institute Of Technology,10,0-20,0.005483062,0.000551056,0.00696804,0.001303071,0.000162822,0.000976734,0.88207459,0.03337292,0.78688735,0.079083361,0.8920871,1.1504713,0.059347935,1.334111,0.16670059,1.1596212,0.12253999,0.013919469,0.15741612,0.025073845,0.004713319,0.028448481,0.001726962,0.000323911,0.00277145,0.000113274,4.50147E-05,0.000216627,0.90788138,0.042188637,0.77844626,0.088424675,0.85743171,0.81371421,0.039280903,0.62312561,0.11687412,0.76577944,0.89612859,0.064910568,0.88137728,0.16567911,0.98353887,1.0126883,0.082303144,0.52289855,0.20779873,0.51634699,0.000378041,2.41258E-05,0.001247553,0.006173943,0.000445206,8.91121E-05,1.18718E-05,0.022457624,0.000440641,0.30302641,0.50198358,0.019338474,0.008988725,0.60365802,0.27491522,0.20223284,0.019824255,0.026942095,0.45140824,0.4441945,0.011468679,0.01096811,0.60901684,0.45527992,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1569,Georgia Institute Of Technology,30,20-40,0.004942092,0.000380839,0.00696804,0.001285374,0.000127312,0.000976734,0.89562857,0.026388871,0.70925146,0.054655053,0.79190356,0.98255074,0.04596759,1.3159919,0.13034424,1.3393627,0.11652018,0.009918969,0.15741612,0.021654952,0.003595668,0.028448481,0.001377598,0.000213693,0.00277145,0.000174591,6.01383E-05,0.000216627,0.93006122,0.03346552,0.74020487,0.06301114,0.79586685,0.79954284,0.030409072,0.49706754,0.077105172,0.62168968,0.87478358,0.05260697,0.76119888,0.12639226,0.87015682,1.0111049,0.064474225,0.80595148,0.27761284,0.79709971,0.000413107,2.13546E-05,0.001247553,0.006818106,0.000398705,9.40018E-05,1.04326E-05,0.022457624,0.000440641,0.33113399,0.55807859,0.017117182,0.008030936,0.59334654,0.30359873,0.21332951,0.017753661,0.023675837,0.52214837,0.47891062,0.010476196,0.009628134,0.58144152,0.44544744,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1569,Georgia Institute Of Technology,50,40-60,0.005972404,0.000316516,0.00696804,0.000723745,9.50959E-05,0.000976734,0.90509665,0.019092364,0.8571139,0.045424018,0.94698602,0.90226734,0.03168305,0.74098444,0.097361155,0.8212471,0.13917185,0.007869204,0.15741612,0.024156865,0.003004597,0.028448481,0.001725193,0.000180792,0.00277145,0.000162997,4.26528E-05,0.000216627,0.96995521,0.023553029,0.88410169,0.04998982,0.9114871,0.81672543,0.022415588,0.62248743,0.065233566,0.76217467,0.84926862,0.039895032,0.84914428,0.10561537,0.99985361,0.87693429,0.044642836,0.75243163,0.19689545,0.85802507,0.00059931,2.25187E-05,0.001247553,0.011992198,0.000511313,0.000139304,1.10985E-05,0.022457624,0.000440641,0.48038822,0.62787867,0.018050332,0.007509471,0.7650972,0.53399229,0.31614009,0.022767922,0.025187224,0.69424659,0.55354774,0.011667863,0.009114301,0.76916802,0.57111621,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1569,Georgia Institute Of Technology,65,60-70,0.005437053,0.000327514,0.00696804,0.000508663,9.99557E-05,0.000976734,0.83712196,0.019709541,0.78028446,0.047002327,0.93210369,0.81733149,0.034439728,0.52077967,0.10233668,0.63717067,0.12058115,0.008036248,0.15741612,0.02162008,0.003402809,0.028448481,0.002005674,0.000223355,0.00277145,0.000192436,5.22153E-05,0.000216627,0.92201018,0.027029328,0.76600254,0.051050987,0.83079618,0.78903347,0.023814362,0.72369134,0.080591254,0.91718715,0.9167546,0.04881727,0.75997311,0.11961303,0.82898206,0.80347127,0.047871768,0.88832986,0.2410382,1.105615,0.000709746,3.10871E-05,0.001247553,0.014847115,0.000765953,0.00021232,1.72314E-05,0.022457624,0.000440641,0.5689106,0.70103383,0.024918456,0.01005704,0.81153089,0.6611169,0.48184347,0.034106597,0.039105251,0.8368572,0.6432007,0.017161805,0.012440397,0.78999966,0.74913394,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1569,Georgia Institute Of Technology,75,70-80,0.007133638,0.000300801,0.00696804,0.000852364,9.10037E-05,0.000976734,0.95053238,0.016781215,1.0237653,0.043168638,1.0770441,0.84375238,0.030160725,0.87266815,0.093171485,1.0342704,0.17703249,0.007595061,0.15741612,0.027637236,0.003393019,0.028448481,0.002246478,0.000175432,0.00277145,0.000143557,3.70738E-05,0.000216627,1.0235108,0.020221122,1.1246147,0.048248306,1.0987815,0.90020835,0.020232493,0.81057853,0.063299835,0.90043437,1.0038912,0.045238856,0.97148371,0.1192689,0.96771806,0.72786856,0.039886702,0.66269404,0.17114139,0.91045839,0.00108624,3.55752E-05,0.001247553,0.024676103,0.000933327,0.000303116,1.90561E-05,0.022457624,0.000440641,0.87069666,0.87443268,0.028515968,0.010464711,0.99572748,1.0987852,0.68789762,0.041559458,0.043246202,1.0718019,0.82135206,0.018388314,0.013095103,1.0251756,0.83751857,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1569,Georgia Institute Of Technology,85,80-90,0.007448476,0.000222633,0.00696804,0.00090716,8.83266E-05,0.000976734,1.0382351,0.013022213,1.0689485,0.031950589,1.0295824,1.0480119,0.03008195,0.92876911,0.090430573,0.88621998,0.18579943,0.005742914,0.15741612,0.032913685,0.003205073,0.028448481,0.002456826,0.000133373,0.00277145,0.000157438,3.42584E-05,0.000216627,1.0754824,0.015613483,1.1803075,0.036482375,1.097468,1.019013,0.015978519,0.88647658,0.048124004,0.86993641,1.1020075,0.04113489,1.1569575,0.11266236,1.0498636,1.0585679,0.042685077,0.72677314,0.15814474,0.6865626,0.001664491,4.07847E-05,0.001247553,0.038368855,0.001087021,0.000486551,2.23969E-05,0.022457624,0.000440641,1.334205,1.254619,0.032691784,0.011758646,1.0634344,1.7085001,1.1041882,0.048403211,0.05082795,1.465214,1.2532732,0.020128062,0.015207803,1.1660414,0.88104343,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1569,Georgia Institute Of Technology,92.5,90-95,0.008180684,0.000242476,0.00696804,0.00141361,0.000133811,0.000976734,1.1604851,0.014442228,1.1740296,0.034798324,1.0116713,1.2019722,0.042205345,1.4472831,0.13699836,1.2040904,0.18440892,0.006251405,0.15741612,0.038559586,0.004348248,0.028448481,0.003521915,0.000164842,0.00277145,0.000300492,6.69577E-05,0.000216627,1.1411964,0.01763311,1.1714742,0.039712608,1.0265317,1.191164,0.018029209,1.2707841,0.05947857,1.0668423,1.2237612,0.054846063,1.3554181,0.1528464,1.1075838,1.1900111,0.059385497,1.3871439,0.30909279,1.1656562,0.002701814,6.93715E-05,0.001247553,0.056545939,0.001783393,0.001038353,4.37374E-05,0.022457624,0.000440641,2.1656911,1.8463349,0.05560603,0.019223934,1.1729677,2.517895,2.3564579,0.079411462,0.099258423,2.0473807,1.9602422,0.031998195,0.025591245,1.2298129,1.2021259,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1569,Georgia Institute Of Technology,95.5,95-96,0.007816346,0.000453961,0.00696804,0.001460457,0.000283204,0.000976734,1.1721879,0.028029388,1.1217425,0.065149054,0.95696473,1.3385655,0.098908611,1.4952456,0.28995049,1.1170508,0.17239161,0.01230905,0.15741612,0.032747038,0.008640976,0.028448481,0.003573246,0.00031543,0.00277145,0.000326677,0.000149486,0.000216627,1.0624853,0.036224201,1.0951332,0.078194343,1.0307279,1.2559394,0.035723202,1.2893054,0.11381415,1.0265666,1.1307094,0.11597738,1.1510997,0.30374119,1.0180331,1.5477519,0.14971341,1.5080175,0.69006431,0.97432768,0.003145086,0.000163278,0.001247553,0.061034232,0.004076285,0.001358468,0.000109584,0.022457624,0.000440641,2.5210047,2.2273271,0.13087833,0.046377935,1.131852,2.717751,3.0829351,0.18151009,0.24869232,2.2674625,2.504071,0.074126817,0.063550577,1.1985869,1.2311692,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1569,Georgia Institute Of Technology,96.5,96-97,0.00823343,0.00044369,0.00696804,0.000957177,0.000278678,0.000976734,1.1712785,0.026537962,1.1815991,0.063675061,1.0088115,1.2684393,0.093976274,0.97997725,0.28531617,0.77258503,0.16868462,0.011416371,0.15741612,0.022651145,0.007363186,0.028448481,0.003849651,0.000310112,0.00277145,0.000630808,0.000186193,0.000216627,1.092656,0.034021672,1.0715841,0.072523519,0.98071498,1.2311821,0.033491571,1.3890386,0.11189535,1.1282153,1.1567273,0.11340848,0.79621631,0.25882527,0.68833536,1.2649895,0.13392591,2.9119592,0.85951048,2.3019631,0.003564512,0.000172979,0.001247553,0.066396147,0.004162787,0.001611902,0.000118655,0.022457624,0.000440641,2.8572037,2.3667929,0.13865495,0.047566604,1.2072048,2.9565082,3.6580825,0.18536185,0.26927754,2.3979402,2.6441603,0.074694596,0.064956442,1.2329366,1.3834572,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1569,Georgia Institute Of Technology,97.5,97-98,0.008879502,0.000434249,0.00696804,0.001837159,0.000352315,0.000976734,1.1309042,0.024663692,1.2743186,0.062320091,1.1268139,1.3654613,0.10014884,1.8809208,0.36070752,1.3774984,0.16484857,0.010920707,0.15741612,0.04668688,0.009613363,0.028448481,0.004766263,0.000324178,0.00277145,0.000710896,0.000206323,0.000216627,1.0314394,0.033507399,1.0472152,0.06937477,1.0152949,1.2176259,0.03142124,1.7197722,0.11697059,1.4123979,1.2961841,0.11698864,1.6411028,0.33792183,1.2661031,1.3637804,0.14010458,3.2816629,0.95243514,2.4062986,0.004133455,0.000185423,0.001247553,0.068621501,0.004218945,0.002139818,0.000135839,0.022457624,0.000440641,3.3132505,2.468874,0.14862916,0.048439987,1.3420088,3.0555995,4.8561444,0.18786247,0.30827552,2.3969486,2.8211148,0.074859113,0.066981092,1.2747872,1.7213565,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1569,Georgia Institute Of Technology,98.5,98-99,0.007401057,0.000370046,0.00696804,0.000783261,0.000242587,0.000976734,1.0059943,0.022203941,1.0621433,0.053106129,1.0558144,1.0749245,0.08712101,0.80191845,0.24836546,0.74602306,0.1442236,0.009370523,0.15741612,0.020009652,0.006846113,0.028448481,0.003694827,0.000266391,0.00277145,0.000331902,0.000144231,0.000216627,0.91481984,0.030382048,0.91619337,0.059527084,1.0015014,1.0665076,0.027977603,1.3331747,0.09611965,1.2500377,0.90782213,0.10259201,0.70336449,0.24064949,0.77478224,1.2104007,0.1298207,1.5321386,0.66580623,1.2658111,0.003867241,0.00017843,0.001247553,0.065838426,0.004067473,0.00186654,0.000126497,0.022457624,0.000440641,3.0998619,2.3498976,0.14302388,0.047214694,1.3191476,2.9316738,4.2359629,0.1811177,0.28707457,2.1784189,2.7126873,0.071309544,0.065526962,1.3457806,1.5615375,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1569,Georgia Institute Of Technology,99.400002,99-99.9,0.005638996,0.000320408,0.00696804,,,0.000976734,0.79930568,0.019894805,0.80926573,0.045982495,1.0124608,,,,,,,,0.15741612,,,0.028448481,,,0.00277145,,,0.000216627,,,,,,,,,,,,,,,,,,,,,0.003271472,0.000173153,0.001247553,,,,,0.022457624,0.000440641,2.6223121,2.0032792,0.13879426,0.046031926,1.3090098,,,,,,,,,,,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1569,Georgia Institute Of Technology,99.5,Top 1,0.005355047,0.000294806,0.00696804,0.001935347,0.000344953,0.000976734,0.7648167,0.01830183,0.76851559,0.042308338,1.0048363,1.111838,0.089623973,1.9814475,0.35316992,1.7821369,0.087276854,0.007039201,0.15741612,0.036093988,0.009193982,0.028448481,0.003176605,0.000231474,0.00277145,0.000698578,0.000226726,0.000216627,0.65748358,0.026823226,0.554434,0.044717155,0.84326667,0.83232582,0.02323558,1.1461889,0.083520934,1.3770915,0.6623891,0.093256548,1.2687492,0.32318008,1.9154139,1.5090241,0.15000138,3.2247999,1.0466201,2.1370101,0.003155944,0.000161293,0.001247553,0.049994074,0.003716747,0.001807915,0.000123894,0.022457624,0.000440641,2.5297079,1.9567051,0.12928788,0.043216635,1.2928407,2.2261515,4.1029172,0.16550046,0.28116646,1.7696797,2.3741112,0.068961821,0.061514463,1.2579404,1.7281909,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1569,Georgia Institute Of Technology,100,Top 0.1,0.003122753,0.000689484,0.00696804,,,0.000976734,0.51477712,0.04499346,0.4481537,0.09894947,0.87057811,,,,,,,,0.15741612,,,0.028448481,,,0.00277145,,,0.000216627,,,,,,,,,,,,,,,,,,,,,0.0019479,0.000411783,0.001247553,,,,,0.022457624,0.000440641,1.5613768,1.5372832,0.33007225,0.12238863,1.0156728,,,,,,,,,,,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
3778,Gonzaga University,10,0-20,0.000319048,5.4563E-05,0.001065829,0.000673059,0.000156805,0.001218704,0.45358571,0.028472964,0.29934227,0.051193018,0.65994644,0.61533922,0.069139287,0.55227441,0.12866567,0.89751214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.53796E-05,1.16149E-05,0.000536517,,,,,,,0.15913682,0.2928763,0.021648636,0.012177221,0.54335845,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
3778,Gonzaga University,30,20-40,0.000484371,5.34784E-05,0.001065829,0.000595137,0.000127202,0.001218704,0.53650767,0.024334585,0.45445505,0.050175466,0.84706163,0.44068313,0.050386414,0.48833644,0.10437485,1.1081351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000135164,1.22481E-05,0.000536517,,,,,,,0.25192899,0.4086203,0.022828877,0.012145429,0.61653566,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
3778,Gonzaga University,50,40-60,0.000546008,4.17595E-05,0.001065829,0.000478479,9.8099E-05,0.001218704,0.60386026,0.018957658,0.51228529,0.039180301,0.8483507,0.55961257,0.04191732,0.39261317,0.08049453,0.70158035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000206107,1.32326E-05,0.000536517,,,,,,,0.38415828,0.54704344,0.024663933,0.012349031,0.70224458,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
3778,Gonzaga University,65,60-70,0.000707906,5.27433E-05,0.001065829,0.000655636,0.000125875,0.001218704,0.68128175,0.022450877,0.66418397,0.049485717,0.97490352,0.65257037,0.046981212,0.53797799,0.10328558,0.82439846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000328921,2.12114E-05,0.000536517,,,,,,,0.61306721,0.66620684,0.039535277,0.017293565,0.92023551,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
3778,Gonzaga University,75,70-80,0.000885847,5.15349E-05,0.001065829,0.000974843,0.000113479,0.001218704,0.81643391,0.020877231,0.83113408,0.048351951,1.0180054,0.6981771,0.042497978,0.79990143,0.093114793,1.1456999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000429653,2.24647E-05,0.000536517,,,,,,,0.80081934,0.85390276,0.041871399,0.018230647,0.93783432,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
3778,Gonzaga University,85,80-90,0.001104972,4.57167E-05,0.001065829,0.001093512,0.000109619,0.001218704,1.0500802,0.019491471,1.0367262,0.042893134,0.98728293,1.0567967,0.044120662,0.89727485,0.089947484,0.84905154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000705207,2.65626E-05,0.000536517,,,,,,,1.3144162,1.280611,0.049509384,0.020922668,1.0263977,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
3778,Gonzaga University,92.5,90-95,0.001712283,6.76776E-05,0.001065829,0.001664637,0.000163781,0.001218704,1.4033327,0.026862435,1.6065278,0.063497685,1.1447947,1.4284227,0.06460049,1.3659079,0.13438945,0.95623511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001298218,4.80879E-05,0.000536517,,,,,,,2.4197147,2.0096884,0.08962968,0.035389367,1.2040248,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
3778,Gonzaga University,95.5,95-96,0.002046786,0.00015778,0.001065829,0.002526669,0.00040589,0.001218704,1.6100479,0.060602169,1.9203707,0.14803547,1.1927413,1.6016049,0.13994084,2.0732431,0.33305064,1.2944785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001630373,0.000117421,0.000536517,,,,,,,3.0388088,2.4329183,0.21885815,0.08544635,1.2490386,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
3778,Gonzaga University,96.5,96-97,0.002020368,0.000153231,0.001065829,0.002512276,0.000380553,0.001218704,1.7138054,0.061885018,1.8955842,0.14376731,1.1060673,1.6846431,0.14413241,2.0614331,0.31226039,1.2236615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001687683,0.000119337,0.000536517,,,,,,,3.1456275,2.6174142,0.22242881,0.088089123,1.2018073,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
3778,Gonzaga University,97.5,97-98,0.001975815,0.000147934,0.001065829,0.002332201,0.000416039,0.001218704,1.8277149,0.063571647,1.8537827,0.13879672,1.0142624,1.8941035,0.15585132,1.9136735,0.34137812,1.0103321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00165998,0.000117595,0.000536517,,,,,,,3.0939925,2.7965918,0.21918188,0.091037028,1.106344,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
3778,Gonzaga University,98.5,98-99,0.002285536,0.000165427,0.001065829,0.002541383,0.000386126,0.001218704,1.9658483,0.066556245,2.1443751,0.1552095,1.0908141,1.9842314,0.15392546,2.0853164,0.31683305,1.0509442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001819478,0.000122871,0.000536517,,,,,,,3.3912773,2.9472895,0.22901542,0.093148105,1.1506428,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
3778,Gonzaga University,99.400002,99-99.9,0.002376342,0.000183929,0.001065829,,,0.001218704,2.1038871,0.073269032,2.2295725,0.17256868,1.0597396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001727327,0.000126085,0.000536517,,,,,,,3.2195196,3.0694566,0.2350062,0.099569999,1.0488892,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
3778,Gonzaga University,99.5,Top 1,0.002279444,0.000171912,0.001065829,0.002170488,0.000378645,0.001218704,2.0782604,0.069436744,2.138659,0.16129397,1.029062,1.8268113,0.15017129,1.7809809,0.31069526,0.97491235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001640721,0.000116949,0.000536517,,,,,,,3.0580957,3.0071957,0.21797752,0.093474686,1.0169261,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
3778,Gonzaga University,100,Top 0.1,0.001454984,0.00043361,0.001065829,,,0.001218704,1.8381925,0.21815711,1.3651204,0.40682909,0.74264282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000920503,0.000278931,0.000536517,,,,,,,1.7157017,2.4345076,0.51989174,0.26461995,0.70474279,,,,,,,,,,,Private,0,Highly selective private,Highly selective private,Other Top 100 Private
2728,Hamilton College,10,0-20,0.000928221,0.000216185,0.001160204,0.001324833,0.000495559,0.001578775,0.83131236,0.070930578,0.8000502,0.18633321,0.96239424,0.70282781,0.13089481,0.83915234,0.31388822,1.1939658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89295E-05,1.09866E-05,0.000213095,,,,,,,0.37039647,0.39005858,0.051557429,0.019127334,0.94959188,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2728,Hamilton College,30,20-40,0.000784913,0.00014598,0.001160204,0.001423276,0.000491698,0.001578775,0.69896358,0.050928935,0.67653048,0.1258231,0.96790516,0.95174658,0.11894511,0.90150613,0.31144267,0.94721234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.10404E-05,9.37E-06,0.000213095,,,,,,,0.38030213,0.37625846,0.043976586,0.015928833,1.0107471,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2728,Hamilton College,50,40-60,0.000767355,0.000109101,0.001160204,0.000907383,0.000245151,0.001578775,0.61532182,0.034590047,0.6613965,0.094035737,1.0748791,0.51535881,0.061148349,0.5747388,0.15527944,1.1152207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.11556E-05,8.27E-06,0.000213095,,,,,,,0.38084286,0.42933062,0.038829278,0.014897889,0.88706195,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2728,Hamilton College,65,60-70,0.000747448,0.000111783,0.001160204,0.000911365,0.000262703,0.001578775,0.67214316,0.038269151,0.64423865,0.096348032,0.95848429,0.65548581,0.072512023,0.57726049,0.16639642,0.88066053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000108798,1.2197E-05,0.000213095,,,,,,,0.51055992,0.53451771,0.057237558,0.021164179,0.95517868,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2728,Hamilton College,75,70-80,0.00084965,0.000106784,0.001160204,0.000675343,0.000194948,0.001578775,0.61106724,0.030255947,0.73232824,0.092039026,1.1984414,0.55332822,0.053449187,0.42776355,0.12348058,0.77307379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000133232,1.23999E-05,0.000213095,,,,,,,0.62522376,0.58711779,0.058189705,0.020690201,1.0649035,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2728,Hamilton College,85,80-90,0.000733192,7.15604E-05,0.001160204,0.000907294,0.0001596,0.001578775,0.71749312,0.024546873,0.63195103,0.061679192,0.88077646,0.64561385,0.044965807,0.57468206,0.10109115,0.89013278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000160767,1.27275E-05,0.000213095,,,,,,,0.75443965,0.93919742,0.059727166,0.024454586,0.80328125,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2728,Hamilton College,92.5,90-95,0.000967847,8.17511E-05,0.001160204,0.001286,0.000220052,0.001578775,0.85447615,0.028231153,0.83420402,0.070462689,0.97627538,0.89527404,0.0605754,0.81455523,0.13938126,0.90983897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000340567,2.46123E-05,0.000213095,,,,,,,1.5981941,1.5727868,0.11549932,0.042842761,1.0161543,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2728,Hamilton College,95.5,95-96,0.001177721,0.00018593,0.001160204,0.001430038,0.000443115,0.001578775,1.0808235,0.063376144,1.0150985,0.16025656,0.93918979,0.95332265,0.12306628,0.90578949,0.28067037,0.95013946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000474262,6.33791E-05,0.000213095,,,,,,,2.2255917,2.3110919,0.29742208,0.11411376,0.96300441,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2728,Hamilton College,96.5,96-97,0.001560843,0.000208636,0.001160204,0.002819057,0.00061148,0.001578775,1.2373719,0.063650467,1.3453182,0.17982662,1.0872383,1.3426468,0.1393721,1.7855974,0.38731295,1.3299085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000655622,7.40851E-05,0.000213095,,,,,,,3.0766709,2.8961143,0.34766284,0.12751973,1.0623444,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2728,Hamilton College,97.5,97-98,0.001564947,0.000186751,0.001160204,0.002088654,0.000548536,0.001578775,1.5719104,0.067527853,1.3488553,0.16096433,0.85809934,1.7470623,0.15098557,1.3229586,0.34744376,0.75724751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000764219,7.9557E-05,0.000213095,,,,,,,3.5862896,3.9066927,0.37334105,0.14735462,0.91798609,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2728,Hamilton College,98.5,98-99,0.00234063,0.000212895,0.001160204,0.002473883,0.000555226,0.001578775,1.9773754,0.072916515,2.0174298,0.18349764,1.0202564,1.8533974,0.14795354,1.5669634,0.35168174,0.84545463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001251812,0.000101594,0.000213095,,,,,,,5.8744388,5.2406926,0.47675368,0.170168,1.1209279,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
2728,Hamilton College,99.400002,99-99.9,0.003661431,0.000277252,0.001160204,,,0.001578775,2.7330325,0.087280735,3.1558518,0.2389686,1.1547071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001998131,0.000135395,0.000213095,,,,,,,9.3767319,7.5723939,0.63537455,0.21624479,1.2382784,,,,,,,,,,,Private,0,Other elite schools (public and private),Other elite schools (public and private),NESCAC
